#itemtraits																								
Id	ItemTraitType	TraitContext	IsNegative	Parameters	TooltipIconTag																			
welding_machine_device		rusty_plates 1 coarse_parts 1 rod_parts 1 metal_tread 1 wire 1																						
medical_equipment		microelectronics_parts 1 capacitor_parts 1 metal_tread 1 wire 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
scientific_equipment		microelectronics_parts 1 capacitor_parts 1 metal_tread 1 wire 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
mining_equipment		armor_plates 1 weapon_parts 1 blunt_parts 1 rusty_plates 1 coarse_parts 1 rod_parts 1 ceramite_plates 1 capacitor_parts 1 wire 1 transformer 1																						
construction_equipment		armor_plates 1 weapon_parts 1 blunt_parts 1 rusty_plates 1 coarse_parts 1 rod_parts 1 ceramite_plates 1 capacitor_parts 1 wire 1 transformer 1																						
chemical_analyzer		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
hydraulic_pump		rusty_plates 1 coarse_parts 1 rod_parts 1 metal_tread 1 wire 1																						
quasiresearch_disk		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
research_disk		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
management_unit		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
darknet_unit		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
military_unit		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
memory_software		microelectronics_parts 1 capacitor_parts 1 plastic 2																						
entertainment_software		microelectronics_parts 1 capacitor_parts 1 plastic 2																						
quasisamples		quasi_medical_kit_1 1 quasi_repair_kit 1 moon_weapon_parts 1 moon_guts 1 aztec_guts 1 mercury_guts 1 mercury_scales 1																						
biomass_tank		spider_brain 1 spider_aye 1 spider_meat 1 spider_poisongland 1 human_poop 2 glass 3																						
drug_cargo		syringe_morphine 2 pills_antiradin 2 syringe_naloxone 2 syringe_antidote 2 pills_painkillers 2 syringe_nanoinjection 2 pills_steroids 2																						
medical_components		medical_kit_1 1 syringe_morphine 1 pills_antibiotics 1 pills_antiradin 1 syringe_naloxone 1 pills_sorbent 1 syringe_antidote 1 syringe_bloodbag 1 pills_painkillers 1 syringe_nanoinjection 1 plaster 1 medical_kit_2 1																						
watermelon		watermelon_slice 4																						
prison_medium_armor_1		rags 3 rusty_plates 1																						
prison_medium_pants_1		rags 3 rusty_plates 1																						
prison_medium_boots_1		rags 3 rubber 1																						
prison_heavy_helmet_1		rubber 1 rusty_plates 1 metal_tread 1																						
prison_heavy_armor_1		rubber 1 rusty_plates 1 metal_tread 1																						
prison_heavy_pants_1		rubber 1 rusty_plates 1 metal_tread 1																						
moon_light_helmet_1		moon_armor_plates 3																						
moon_heavy_helmet_1		moon_armor_plates 3																						
moon_heavy_helmet_2		moon_armor_plates 3																						
military_medium_helmet_1		armor_plates 1 rags 2 metal_tread 1																						
military_medium_armor_1		armor_plates 1 rags 2 metal_tread 1																						
military_medium_pants_1		armor_plates 1 rags 2 metal_tread 1																						
military_medium_boots_1		rusty_plates 1 rags 2 metal_tread 1																						
military_boots_1		rags 3 rubber 1																						
police_cap_1		rags 3 plastic 1																						
police_shirt_1		rags 4																						
police_pants_1		rags 4																						
military_cap_1		rags 3 plastic 1																						
military_pants_1		rags 3 plastic 1																						
prison_hat_1		rags 3																						
prison_reinforced_shirt_1		rusty_plates 1 rags 3																						
prison_reinforced_pants_1		rusty_plates 1 rags 3																						
police_cap_2		rags 3 plastic 1																						
police_reinforced_shirt_1		rags 3 rusty_plates 1																						
military_doc_helmet_1		rags 2 rusty_plates 1 metal_tread 1																						
military_doc_armor_1		rags 2 rusty_plates 1 metal_tread 1																						
military_doc_pants_1		rags 2 rusty_plates 1 metal_tread 1																						
civ_cap_1		plastic 1 rags 1																						
civ_shirt_2		plastic 1 rubber 1 rags 1																						
civ_pants_2		plastic 1 rubber 1 rags 1																						
venusTez_heavy_pants_1		quasi_venus_rags 2 venus_armor_plates 1																						
venusTez_heavy_boots_1		quasi_venus_rags 2 venus_armor_plates 1																						
venusTez_heavy_helmet_2		quasi_venus_rags 2 venus_armor_plates 1 quasi_venus_feather 1																						
venusTez_heavy_armor_2		quasi_venus_rags 2 venus_armor_plates 1																						
venusTez_heavy_pants_2		quasi_venus_rags 2 venus_armor_plates 1																						
venusTez_heavy_helmet_3		quasi_venus_rags 2 venus_armor_plates 1																						
venusTez_heavy_armor_3		quasi_venus_rags 2 venus_armor_plates 1																						
civ_shirt_1		rubber 1 rags 3																						
civ_pants_1		rubber 1 rags 3																						
miner_gasmask_1		rubber 1 rags 3																						
laborer_shirt_3		rags 3 rubber 1																						
laborer_pants_3		rags 3 rubber 1																						
laborer_warm_hat_1		rags 3 rubber 1																						
laborer_warm_shirt_1		rags 3 rubber 1																						
laborer_warm_pants_1		rags 3 rubber 1																						
laborer_warm_boots_1		rags 3 rubber 1																						
christmas_hat		rags 3																						
common_hat_3		rags 3																						
common_hoodie_1		rags 3																						
common_hat_4		rags 3																						
common_hoodie_2		rags 3																						
pirates_reinforced_shirt_2		rusty_plates 1 rags 3																						
pirates_reinforced_pants_2		rusty_plates 1 rags 3																						
pirates_boots_1		rusty_plates 1 rags 3																						
pirates_light_helmet_1		rusty_plates 1 rags 3																						
pirates_light_armor_1		rusty_plates 1 rags 3																						
pirates_light_pants_1		rusty_plates 1 rags 3																						
pirates_light_boots_1		rusty_plates 1 rags 3																						
laborer_exoskeleton_1		rusty_plates 1 rags 2 rubber 1 armor_plates 1 metal_tread 1																						
medical_medium_helmet_1		armor_plates 1 plastic 1 metal_tread 1																						
medical_medium_armor_1		rusty_plates 1 armor_plates 1 plastic 1 metal_tread 1																						
medical_medium_pants_1		rusty_plates 1 armor_plates 1 plastic 1 metal_tread 1																						
medical_medium_boots_1		rusty_plates 1 armor_plates 1 plastic 1 metal_tread 1																						
medical_heavy_helmet_1		rusty_plates 1 plastic 1 metal_tread 1																						
medical_heavy_armor_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
medical_heavy_pants_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
medical_heavy_boots_1		rusty_plates 1 armor_plates 1 rubber 1 metal_tread 1																						
common_blouse_3		rags 3																						
pirates_reinforced_cap_1		rags 3 armor_plates 1																						
pirates_reinforced_shirt_1		rags 3 armor_plates 1																						
pirates_reinforced_pants_1		rags 3 armor_plates 1																						
common_hybershirt_2		rubber 1 rags 3																						
common_hyber_pants_2		rags 3 rubber 1																						
miner_exoskeleton_1		rusty_plates 1 rubber 1 plastic 1 ceramite_plates 1 metal_tread 1																						
possesed_light_armor_1		human_rib 3 metal_tread 1																						
posessed_light_helmet_1		human_rib 2 metal_tread 1																						
police_heavy_helmet_2		armor_plates 1 ceramite_plates 1 plastic 1 metal_tread 1																						
police_heavy_armor_1		armor_plates 1 ceramite_plates 1 plastic 1 metal_tread 1																						
police_heavy_pants_1		armor_plates 1 ceramite_plates 1 plastic 1 metal_tread 1																						
police_heavy_boots_1		armor_plates 1 ceramite_plates 1 rubber 1 metal_tread 1																						
military_shirt_1		rags 3																						
common_jacket_1		rags 3																						
common_reinforced_pants_1		rags 2 armor_plates 1																						
prison_mask_3		plastic 1 rags 1																						
prison_light_helmet_1		rusty_plates 1 rags 3																						
venusXsi_light_helmet_1		quasi_venus_feather 1 venus_armor_plates 1 quasi_venus_rags 2																						
venusXsi_light_armor_1		quasi_venus_feather 1 venus_armor_plates 1 quasi_venus_rags 2																						
venusXsi_light_boots_1		quasi_venus_feather 1 venus_armor_plates 1 quasi_venus_rags 2																						
venusXsi_light_helmet_2		venus_armor_plates 1 quasi_venus_rags 2																						
venusXsi_light_armor_2		venus_armor_plates 1 quasi_venus_rags 2																						
common_blouse_4		rags 3																						
common_hat_2		rags 3 plastic 1																						
common_blouse_1		rags 3																						
common_pants_2		rags 3																						
medical_tshirt_1		rags 3 plastic 1																						
medical_pants_1		rags 3 plastic 1 rubber 1																						
medical_sneakers_1		plastic 1 rubber 1 rags 1																						
common_gasmask_1		rubber 1 plastic 1																						
common_blouse_2		rags 3																						
venus_hat_1		quasi_venus_rags 2																						
venus_shirt_1		quasi_venus_rags 2																						
venus_pants_1		quasi_venus_rags 2																						
pirates_gasmask_1		rags 3 rubber 1																						
pirates_shirt_1		rags 3 rubber 1																						
pirates_pants_1		rags 3 rubber 1																						
possesed_shirt_1		rags 3																						
possesed_shirt_2		rubber 1 rags 1																						
possesed_shirt_3		human_skin 3 rags 1																						
common_glasses_1		plastic 1 glass 1																						
common_glasses_2		rusty_plates 1 glass 1																						
laborer_medium_helmet_1		rusty_plates 1 rubber 1 rags 1																						
laborer_medium_armor_1		rusty_plates 1 rubber 1 rags 3																						
laborer_medium_pants_1		rusty_plates 1 rubber 1 rags 3																						
laborer_medium_boots_1		rusty_plates 1 rubber 1 rags 1																						
common_hat_1		rags 3 plastic 1																						
common_sport_pants_1		rags 3																						
common_sport_pants_2		rags 3																						
prison_mask_2		rubber 1 rags 1																						
prison_tshirt_2		rags 3																						
prison_sneakers_1		rubber 1 rags 1																						
laborer_hard_cap_1		rusty_plates 1 rags 1																						
laborer_shirt_2		plastic 1 rubber 1 rags 1																						
laborer_pants_2		plastic 1 rubber 1 rags 1																						
laborer_boots_1		plastic 1 rubber 1 rags 1																						
mercury_light_helmet_1		mercury_rags 2																						
mercury_light_armor_1		mercury_rags 2 mercury_glass 1																						
pirates_medium_helmet_2		rusty_plates 1 armor_plates 1 rags 1																						
pirates_medium_armor_2		rusty_plates 1 armor_plates 1 rags 3																						
pirates_medium_pants_2		rusty_plates 1 armor_plates 1 rags 3																						
pirates_medium_boots_2		rusty_plates 1 armor_plates 1 rags 3																						
mercury_medium_helmet_1		mercury_rags 2 mercury_glass 1																						
mercury_medium_armor_1		mercury_rags 2 mercury_glass 2																						
mercury_medium_pants_1		mercury_rags 2 mercury_glass 2																						
mercury_medium_boots_1		mercury_rags 2 mercury_glass 1																						
mercury_heavy_helmet_1		mercury_rags 2 mercury_glass 3																						
mercury_heavy_armor_1		mercury_rags 2 mercury_glass 3																						
mercury_heavy_pants_1		mercury_rags 2 mercury_glass 3																						
civ_shirt_3		rags 3 plastic 1																						
civ_pants_3		rags 3 plastic 1																						
civ_boots_1		rags 3 plastic 1																						
mercury_hat_1		mercury_rags 2																						
mercury_shirt_1		mercury_rags 2																						
mercury_pants_1		mercury_rags 2																						
mercury_boots_1		mercury_rags 2																						
mercury_hat_2		mercury_rags 2																						
mercury_shirt_2		mercury_rags 2																						
civ_heavy_helmet_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
civ_heavy_armor_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
civ_heavy_pants_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
civ_heavy_boots_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 metal_tread 1																						
science_mask_1		rags 3																						
science_pants_1		rags 3 rubber 1 plastic 1																						
medical_gasmask_1		rubber 1 plastic 1 rags 1																						
medical_tshirt_2		rags 3 plastic 1																						
science_coat_2		rags 3 rubber 1 plastic 1																						
science_pants_2		rags 3 rubber 1 plastic 1																						
medical_chem_helmet_1		rubber 1 plastic 1 rags 1																						
medical_chem_shirt_1		rubber 1 rags 3 plastic 1																						
medical_chem_pants_1		rubber 1 rags 3 plastic 1																						
medical_sneakers_2		rubber 1 plastic 1 rags 1																						
science_gasmask_1		rags 3 plastic 1																						
science_reinforced_shirt_1		rags 3 plastic 1 armor_plates 1																						
science_reinforced_pants_1		rags 3 plastic 1 armor_plates 1																						
science_reinforced_boots_1		rags 3 plastic 1																						
science_chem_helmet_1		rubber 1 rags 3 plastic 1																						
science_chem_shirt_1		rubber 1 rags 3 plastic 1																						
science_chem_pants_1		rubber 1 rags 3 plastic 1																						
science_chem_boots_1		rubber 1 rags 3 plastic 1																						
engineering_repair_kit		rod_parts 2 coarse_parts 2																						
tech_repair_kit		microelectronics_parts 2 circuit_board 2																						
rail_repair_kit		transformer 2 capacitor_parts 2																						
laser_repair_kit		bulb 2 lens 2																						
moon_maul_1		moon_weapon_parts 4																						
venus_knife_1		venus_melee_parts 2 venus_weapon_parts 1																						
mercury_blade_1		mercury_glass 3 mercury_rags 1																						
mercury_shotgun_staff_1		mercury_glass 3																						
mercury_assault_staff_1		mercury_glass 4																						
mercury_hmg_staff_1		mercury_glass 4																						
venus_mace_1		venus_melee_parts 1 venus_weapon_parts 2																						
moon_fist_1		moon_weapon_parts 3																						
moon_axe_1		moon_weapon_parts 3																						
venus_axe_1		venus_melee_parts 2 venus_weapon_parts 2																						
venus_battlefist_1		venus_melee_parts 2 venus_weapon_parts 2																						
anc_shirt_1		rags 3																						
anc_pants_1		rags 3																						
anc_boots_1		rags 3																						
rwa_pants_1		rags 3																						
rwa_shirt_1		rags 3																						
rwa_cap_1		rags 3																						
rwa_shirt_2		rags 3 plastic 2																						
rwa_boots_1		rags 3																						
rwa_light_armor_1		armor_plates 2 rags 2 metal_tread 1																						
rwa_light_helmet_1		rusty_plates 2 metal_tread 2																						
rwa_light_helmet_2		armor_plates 2 rags 2 metal_tread 1																						
rwa_light_pants_1		armor_plates 2 rags 2 metal_tread 1																						
rwa_light_boots_1		armor_plates 2 rags 2 metal_tread 1																						
ddr_coat_1		plastic 2 rubber 2 rags 1																						
ddr_pants		plastic 2 rubber 2 rags 1																						
ddr_power_armor_1		ceramite_plates 2 armor_plates 2 microelectronics_parts 1																						
ddr_power_pants_1		ceramite_plates 1 armor_plates 2 microelectronics_parts 1																						
ddr_power_helmet_1		ceramite_plates 2 armor_plates 1 glass 1 microelectronics_parts 1																						
ddr_power_boots_1		ceramite_plates 1 armor_plates 2 microelectronics_parts 1																						
moon_light_armor_1		moon_armor_plates 3																						
moon_heavy_armor_1		moon_armor_plates 3																						
moon_heavy_pants_1		moon_armor_plates 3																						
moon_heavy_boots_1		moon_armor_plates 3																						
ddr_gasmask_1		plastic 2 rubber 2 rags 1																						
anc_medium_pants_2		ceramite_plates 2 armor_plates 2 metal_tread 1																						
anc_medium_boots_2		ceramite_plates 1 armor_plates 2 metal_tread 1																						
sbn_shirt_1		rags 3																						
sbn_pants_1		rags 3																						
sbn_cap_1		rubber 2 plastic 2 rags 1																						
sbn_shirt_2		rubber 2 plastic 2 rags 1																						
sbn_pants_2		rubber 2 plastic 2 rags 1																						
sbn_boots_1		rubber 2 plastic 2 rags 1																						
sbn_medium_helmet_1		armor_plates 1 rags 3																						
sbn_medium_armor_1		armor_plates 2 rags 2 capacitor_parts 1																						
sbn_medium_pants_1		armor_plates 2 rags 2 capacitor_parts 1																						
sbn_medium_boots_1		armor_plates 1 rags 3																						
cyborg_wrist		armor_plates 1 rusty_plates 1 plastic 1 circuit_board 1																						
cyborg_feet		armor_plates 1 rusty_plates 1 plastic 1 circuit_board 1																						
cyborg_chest		armor_plates 2 rusty_plates 2 wire 1 circuit_board 1																						
cyborg_guts		armor_plates 1 rusty_plates 2 wire 1 circuit_board 1																						
cyborg_shoulderPart		armor_plates 2 rusty_plates 2 plastic 1 circuit_board 1																						
cyborg_knee		armor_plates 1 rusty_plates 1 plastic 1 circuit_board 1																						
battleCyborg_head		ceramite_plates 1 plastic 1 glass 1 microelectronics_parts 1 wire 1																						
battleCyborg_wrist		armor_plates 1 rusty_plates 1 capacitor_parts 1 circuit_board 1																						
battleCyborg_feet		armor_plates 1 rusty_plates 1 capacitor_parts 1 circuit_board 1																						
battleCyborg_chest		ceramite_plates 2 rusty_plates 2 capacitor_parts 1 circuit_board 1																						
battleCyborg_guts		armor_plates 2 rusty_plates 2 transformer 1 circuit_board 1																						
battleCyborg_shoulderPart		ceramite_plates 2 rusty_plates 2 capacitor_parts 1 circuit_board 1																						
battleCyborg_knee		armor_plates 1 rusty_plates 1 capacitor_parts 1 circuit_board 1																						
recreationCyborg_head		armor_plates 1 plastic 1 glass 1 circuit_board 1 wire 1																						
recreationCyborg_wrist		rubber 1 plastic 1 glass 1 microelectronics_parts 1 wire 1																						
recreationCyborg_feet		rubber 1 rusty_plates 1 plastic 1 circuit_board 1																						
recreationCyborg_chest		rubber 2 rusty_plates 2 plastic 1 circuit_board 1																						
recreationCyborg_guts		rubber 2 rusty_plates 2 plastic 1 circuit_board 1																						
recreationCyborg_shoulderPart		rubber 2 rusty_plates 2 plastic 1 circuit_board 1																						
recreationCyborg_knee		rubber 1 rusty_plates 1 plastic 1 circuit_board 1																						
cyborg_hand		cyborg_wrist 1 metal_tread 1 weapon_parts 1																						
cyborg_leg		cyborg_feet 1 metal_tread 1 weapon_parts 1																						
battleCyborg_hand		battleCyborg_wrist 1 metal_tread 1 weapon_parts 1																						
battleCyborg_leg		battleCyborg_feet 1 metal_tread 1 weapon_parts 1																						
recreationCyborg_hand		recreationCyborg_wrist 1 rubber 1 weapon_parts 1																						
recreationCyborg_leg		recreationCyborg_feet 1 rubber 1 weapon_parts 1																						
packaged_industrial_robot		cyborg_head 1 cyborg_wrist 1 cyborg_feet 1 cyborg_chest 1 cyborg_guts 1 cyborg_knee 1 cyborg_hand 1 cyborg_leg 1																						
packaged_security_robot		battleCyborg_head 1 battleCyborg_wrist 1 battleCyborg_feet 1 battleCyborg_chest 1 battleCyborg_guts 1 battleCyborg_knee 1 battleCyborg_hand 1 battleCyborg_leg 1																						
packaged_recreational_robot		recreationCyborg_head 1 recreationCyborg_wrist 1 recreationCyborg_feet 1 recreationCyborg_chest 1 recreationCyborg_guts 1 recreationCyborg_knee 1 recreationCyborg_hand 1 recreationCyborg_leg 1																						
ddr_poisonknife_1		pierce_parts 2 glass 1 rubber 1 plastic 1																						
med_lightblade_1		pierce_parts 1 blunt_parts 1 microelectronics_parts 1 wire 1																						
chu_fireclub_1		blunt_parts 2 broken_weapon 2																						
worker_torch_1		rusty_plates 1 tin 1 rubber 1 plastic 1																						
pirates_pistol_1		plastic 1 weapon_parts 1 spring 1																						
pirates_pistol_2		plastic 1 weapon_parts 2 spring 2																						
ddr_disraptor_pistol_1		ceramite_plates 2 circuit_board 1 microelectronics_parts 1 glass 1																						
pmc_smg_4		rubber 1 weapon_parts 1 spring 1 blunt_parts 2																						
she_smg_1		plastic 2 weapon_parts 1 metal_tread 1 spring 2																						
she_plasma_assault_1		ceramite_plates 2 circuit_board 1 microelectronics_parts 1 capacitor_parts 1																						
ddr_disraptor_marksman_1		ceramite_plates 2 circuit_board 2 microelectronics_parts 1 glass 2																						
grh_microwave_marksman_1		bulb 1 microelectronics_parts 1 glass 1 capacitor_parts 1 transformer 1																						
cor_hmg_1		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
common_froghat_1		rags 3																						
venus_blowpipe_1		venus_weapon_parts 2 quasi_venus_rags 1																						
sun_laser_powersword_1		microelectronics_parts 2 bulb 1																						
tian_blade_1		pierce_parts 2 rusty_plates 1																						
plb_pistol_1		plastic 1 weapon_parts 1																						
spec_pistol_1		plastic 1 weapon_parts 1																						
spec_pistol_2		plastic 2 weapon_parts 1																						
tian_disc_pistol_1		coarse_parts 1 spring 1 rusty_plates 1																						
spec_shotgun_1		rubber 1 weapon_parts 2																						
dil_chaos_smg_1		microelectronics_parts 1 capacitor_parts 1 transformer 1																						
plb_smg_1		plastic 1 weapon_parts 1 spring 1																						
spec_smg_1		plastic 1 weapon_parts 1 spring 1																						
spec_smg_2		plastic 1 weapon_parts 1 spring 1																						
dil_chaos_assault_1		microelectronics_parts 1 lens 1 transformer 1																						
tian_disc_assault_1		coarse_parts 1 spring 1 armor_plates 1																						
tian_shock_assault_1		microelectronics_parts 1 capacitor_parts 1 transformer 1																						
plb_hmg_1		ceramite_plates 1 weapon_parts 2 spring 1																						
common_rocketlauncher_1		rusty_plates 2 weapon_parts 2 spring 1																						
army_rocketlauncher_1		ceramite_plates 2 weapon_parts 2 microelectronics_parts 1																						
tian_rocketlauncher_1		armor_plates 2 weapon_parts 2 spring 1																						
venus_rocketlauncher_1		venus_weapon_parts 3 venus_armor_plates 2																						
medium_cold_ammo		powder 2 acid 1																						
heavy_incendiary_ammo		powder 3 gas_ammo 1																						
rocket_basic_ammo		plastic 1 powder 2 gas_ammo 2																						
rocket_fire_ammo		plastic 1 gas_ammo 4																						
rocket_poison_ammo		plastic 1 gas_ammo 2 acid 2																						
rocket_nuke_ammo		plastic 1 gas_ammo 4 explosives 1																						
sawblade_poison_ammo		sawblade_ammo 1 acid 1																						
sun_medium_armor_1		rubber 1 rusty_plates 2 armor_plates 1																						
grh_light_armor_1		rags 1 rubber 1 rusty_plates 1																						
plb_medium_armor_1		rags 1 rubber 1 rusty_plates 2																						
sun_medium_helmet_1		rubber 1 rusty_plates 2 armor_plates 1																						
grh_light_helmet_1		rags 1 rubber 1 rusty_plates 1																						
plb_medium_helmet_1		rags 1 rubber 1 rusty_plates 2																						
sun_medium_pants_1		rubber 1 rusty_plates 2 armor_plates 1																						
grh_light_pants_1		rags 1 rubber 1 rusty_plates 1																						
plb_medium_pants_1		rags 1 rubber 1 rusty_plates 2																						
sun_medium_boots_1		rubber 1 rusty_plates 2 armor_plates 1																						
grh_light_boots_1		rags 1 rubber 1 rusty_plates 1																						
plb_medium_boots_1		rags 1 rubber 1 rusty_plates 2																						
#end																								
																								
#workbenchreceipts																								
Id		AllowedWorkbenches	OutputItem	RequiredItems																				
		workbench	small_backpack_1	rags 4																				
		workbench	spider_light_armor_1	spider_chitin 3 rags 1																				
		workbench	spider_light_helmet_1	spider_chitin 1 rags 1																				
		workbench	spider_light_pants_1	spider_chitin 2 rags 1																				
		workbench	spider_light_boots_1	spider_chitin 1 rags 1																				
		workbench	trash_knife_1	glass 1 tape 1																				
		workbench	trash_club_1	coarse_parts 1 rod_parts 1 sawblade_ammo 1																				
		workbench	handmade_frag_grenade	tin 1 nail_bolts_ammo 1 explosives 1																				
		workbench	handmade_thermal_grenade	glassBottle 1 gas_ammo 1 rags 1																				
		workbench	battery_crafted_ammo	glass 1 acid 1 wire 1																				
		workbench	tape	medicalClue 1 acid 1 plastic 1																				
		stove	roasted_human_meat	human_meat 1																				
		stove	roasted_human_skin	human_skin 2																				
		stove	roasted_spider_meat	spider_meat 1																				
		stove	soup_can_1	tin 1 spider_meat 1																				
		medicalFabricator	medical_kit_1	bandage 1 splint 1 pills_antibiotics 1																				
		medicalFabricator	splint	rags 1 plastic 1																				
		medicalFabricator	bandage	rags 2																				
		medicalFabricator	surgicalKit	medical_kit_1 1 syringe_morphine 1 medicalClue 1 syringe_naloxone 1																				
		medicalFabricator	mustard_patch	plastic 2																				
		medicalFabricator	hydrogel_bandage	water_bottle_1 1 rags 1																				
		productionFabricator	small_basic_ammo	powder 2																				
		productionFabricator	shotgun_shrapnel_ammo	powder 2																				
		productionFabricator	rifle_basic_ammo	powder 2																				
		productionFabricator	medium_basic_ammo	powder 2																				
		productionFabricator	frag_grenade	tin 1 nail_bolts_ammo 1 explosives 2																				
		productionFabricator	thermal_grenade	tin 1 gas_ammo 2 powder 2																				
		productionFabricator	stun_grenade	tin 1 acid 2 human_poop 2																				
		printerFabricator	police_club_1	plastic 4																				
		printerFabricator	common_knife_1	pierce_parts 4																				
		printerFabricator	military_shovel_1	armor_plates 4																				
		printerFabricator	military_pistol_1	plastic 4																				
		printerFabricator	rail_pistol_1	weapon_parts 4																				
		printerFabricator	pmc_shotgun_1	plastic 4																				
		printerFabricator	common_assault_1	plastic 4																				
		printerFabricator	worker_hmg_1	rusty_plates 4																				
		printerFabricator	worker_disctrower_1	rusty_plates 4																				
		printerFabricator	worker_flametrower_1	rusty_plates 4																				
		printerFabricator	cigarettes_1	pills_sorbent 4																				
		printerFabricator	servo_backpack_1	rusty_plates 4																				
		printerFabricator	heavy_armored_vest_1	ceramite_plates 4																				
		printerFabricator	packaged_industrial_robot	armor_plates 4																				
		printerFabricator	packaged_security_robot	ceramite_plates 4																				
		printerFabricator	packaged_recreational_robot	rubber 4																				
#end																								
																								
#itemreceipts																								
Id		OutputItem	RequiredItems	ProduceTimeInHours	ModifyStartCost	ModifyStep	ModifyItemsGrades	ModifyLevelLimit																
		ration_pack_3	plastic 1	4	1	1.05																		
		ration_pack_4	plastic 1	4	1	1.05																		
		trash_common_vest_1	rags 2	8	1	1.05																		
		small_backpack_1	rags 4	8	1	1.05																		
		common_shirt_2	rags 2	6	1	1.08	rags 1 itemChip 5 mediumItemChip 15	10																
		common_pants_3	rags 2	6	1	1.08	rags 1 itemChip 5 mediumItemChip 15	10																
		common_sneakers_1	rags 2 plastic 1	6	1	1.08	rags 1 rubber 3 itemChip 5 mediumItemChip 15	10																
		common_knife_1	pierce_parts 1 plastic 1	8	1	1.08	blunt_parts 1 pierce_parts 3 itemChip 7	10																
		army_pistol_1	plastic 1 spring 1	10	1	1.08	weapon_parts 1 spring 3 itemChip 7	10																
		pmc_pistol_1	plastic 1 spring 1	10	1	1.08	weapon_parts 1 spring 3 itemChip 7	10																
		small_basic_ammo	powder 1	0.5	1	1.05																		
		shotgun_shrapnel_ammo	powder 1	0.5	1	1.05																		
		bandage	rags 2	6	1	1.05																		
		splint	rags 1 plastic 1	6	1	1.05																		
		pills_antibiotics	plastic 1 rotten_human_meat 1	10	1	1.05																		
		medical_kit_1	bandage 1 splint 1 pills_antibiotics 1	18	1	1.05																		
		syringe_morphine	glass 1 poppy_box 1	18	1	1.05																		
		pills_sorbent		2	1	1.05																		
		phase_bomb	microelectronics_parts 2 capacitor_parts 1 explosives 1 circuit_board 1	6	1	1.05																		
		tech_blade_1	pierce_parts 1 metal_tread 1 plastic 1 rubber 1	32	1	1.08	pierce_parts 1 armor_plates 3 itemChip 7	15																
		police_club_1	blunt_parts 1 rod_parts 1 plastic 1	14	1	1.08	blunt_parts 1 rod_parts 3 itemChip 7	10																
		fra_police_club_1	blunt_parts 1 rod_parts 1 bulb 1	24	1	1.06	blunt_parts 1 bulb 3 itemChip 7 mediumItemChip 15	25																
		common_axe_1	pierce_parts 1 blunt_parts 1 rubber 1	24	1	1.08	blunt_parts 1 pierce_parts 3 itemChip 7	10																
		military_axe_1	pierce_parts 1 blunt_parts 1 armor_plates 1	28	1	1.06	pierce_parts 1 armor_plates 3 itemChip 7 mediumItemChip 15	25																
		military_shovel_1	rusty_plates 1 pierce_parts 1 rod_parts 1	12	1	1.06	pierce_parts 1 armor_plates 3 itemChip 7 mediumItemChip 15	25																
		worker_pistol_1	rod_parts 1 coarse_parts 1 spring 1	18	1	1.06	rod_parts 1 spring 3 itemChip 7 mediumItemChip 15	10																
		army_pistol_2	plastic 1 weapon_parts 1	14	2	1.08	weapon_parts 1 spring 3 itemChip 7	10																
		army_pistol_3	plastic 1 weapon_parts 1 metal_tread 1	18	3	1.08	weapon_parts 1 spring 3 itemChip 7 mediumItemChip 15	15																
		army_pistol_4	ceramite_plates 1 weapon_parts 1 metal_tread 1	36	4	1.06	spring 1 itemChip 3 firearm_repair_kit 12 mediumItemChip 15	25																
		pmc_pistol_2	plastic 1 weapon_parts 1	16	2	1.08	weapon_parts 1 spring 3 itemChip 7	10																
		pmc_pistol_3	plastic 1 weapon_parts 1 metal_tread 1 spring 1	18	3	1.08	weapon_parts 1 spring 3 itemChip 7 mediumItemChip 15	15																
		military_pistol_2	rubber 1 weapon_parts 1 metal_tread 1	24	2	1.08	weapon_parts 1 spring 3 itemChip 7 mediumItemChip 15	10																
		military_pistol_3	rubber 1 weapon_parts 1 metal_tread 1 blunt_parts 1	38	3	1.08	spring 1 itemChip 3 firearm_repair_kit 12 mediumItemChip 15	15																
		rwa_military_pistol_1	ceramite_plates 1 armor_plates 1 weapon_parts 1 circuit_board 1	42	1	1.05	weapon_parts 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																
