#meleeweapons																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	BonusAccuracy	MagazineCapacity	ReloadDuration	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairItemIds	GetMeleeDamageFromCreature	Traits			
laborer_hard_cap_1		Worker Planetbridge Grasshopper	2	100	2.8	1	Helmet	MediumArmor	Default	100	0	FALSE	rags plastic rubber	blunt 7 pierce 0 lacer 3 fire 0 cold 5 poison 0 shock 6 beam 0	TRUE															
laborer_medium_helmet_1		Worker Planetbridge Grasshopper	6	375	4.6	1	Helmet	PowerArmor	Default	190	0	FALSE	rags rubber rusty_plates	blunt 10 pierce 5 lacer 8 fire 9 cold 7 poison 0 shock 9 beam 0	TRUE															
miner_gasmask_1		Miner Coreward	3	125	3.2	1	Helmet	MediumArmor	Default	110	0	FALSE	rags rubber rusty_plates	blunt 7 pierce 5 lacer 0 fire 6 cold 0 poison 6 shock 0 beam 0	TRUE															
miner_hard_cap_1		Miner Coreward	1	25	1	1	Helmet	Cloth	Default	55	0	FALSE	rags	blunt 3 pierce 0 lacer 0 fire 2 cold 2 poison 0 shock 0 beam 0	TRUE															
miner_hard_cap_2		Miner Coreward	2	75	1.4	1	Helmet	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 5 pierce 0 lacer 3 fire 4 cold 0 poison 0 shock 0 beam 0	TRUE															
miner_medium_helmet_1		Miner Coreward	4	200	4.8	1	Helmet	HeavyArmor	Default	170	0	FALSE	rags rubber armor_plates	blunt 8 pierce 7 lacer 0 fire 8 cold 7 poison 5 shock 0 beam 7	TRUE															
miner_power_helmet_1		Miner Coreward	7	450	4.7	1	Helmet	PowerArmor	Default	200	0	FALSE	rubber armor_plates ceramite_plates	blunt 9 pierce 8 lacer 6 fire 9 cold 6 poison 9 shock 0 beam 8	TRUE															
police_cap_1		FrancheComte	1	25	0.6	1	Helmet	Cloth	Default	45	0	FALSE	rags	blunt 2 pierce 0 lacer 2 fire 0 cold 1 poison 0 shock 0 beam 0	TRUE															
police_cap_2		FrancheComte	1	25	0.6	1	Helmet	Cloth	Default	45	0	FALSE	rags	blunt 2 pierce 0 lacer 2 fire 0 cold 1 poison 0 shock 0 beam 0	TRUE															
police_medium_helmet_1		FrancheComte	3	125	2.7	1	Helmet	MediumArmor	Default	100	0	FALSE	rags rusty_plates armor_plates	blunt 6 pierce 7 lacer 5 fire 5 cold 0 poison 0 shock 0 beam 0	TRUE															
police_heavy_helmet_2		FrancheComte	6	225	3.2	1	Helmet	MediumArmor	Default	120	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 7 pierce 8 lacer 6 fire 6 cold 0 poison 0 shock 6 beam 0	TRUE															
civ_cap_1		CResistance	1	25	0.7	1	Helmet	Cloth	Default	50	0	FALSE	rags	blunt 2 pierce 0 lacer 0 fire 2 cold 2 poison 1 shock 0 beam 0	TRUE															
civ_gasmask_1		CResistance	2	75	1.4	1	Helmet	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 3 pierce 0 lacer 3 fire 4 cold 3 poison 0 shock 0 beam 3	TRUE															
civ_medium_helmet_1		CResistance	3	125	2.5	1	Helmet	MediumArmor	Default	100	0	FALSE	rusty_plates armor_plates	blunt 0 pierce 6 lacer 5 fire 5 cold 0 poison 0 shock 0 beam 6	TRUE															
civ_medium_helmet_2		CResistance	4	200	4.8	1	Helmet	HeavyArmor	Default	170	0	FALSE	armor_plates	blunt 5 pierce 8 lacer 7 fire 8 cold 0 poison 0 shock 0 beam 10	TRUE															
civ_heavy_helmet_1		CResistance	8	350	5.1	1	Helmet	HeavyArmor	Default	195	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 10 pierce 10 lacer 7 fire 11 cold 0 poison 0 shock 0 beam 11	TRUE															
pirates_gasmask_1		UnchainedBelt	1	25	0.5	1	Helmet	Cloth	Default	40	0	FALSE	rags	blunt 2 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0	FALSE															
pirates_reinforced_cap_1		UnchainedBelt	2	75	1.4	1	Helmet	LightArmor	Default	80	0	FALSE	plastic armor_plates	blunt 0 pierce 4 lacer 3 fire 0 cold 0 poison 0 shock 4 beam 0	TRUE															
pirates_light_helmet_1		UnchainedBelt	6	200	1.5	1	Helmet	LightArmor	Default	90	0	FALSE	rags rusty_plates	blunt 4 pierce 3 lacer 6 fire 5 cold 0 poison 0 shock 0 beam 0	TRUE															
pirates_medium_helmet_1		UnchainedBelt	3	125	2.7	1	Helmet	MediumArmor	Default	100	0	FALSE	plastic rusty_plates armor_plates	blunt 0 pierce 7 lacer 7 fire 0 cold 0 poison 6 shock 0 beam 0	TRUE															
pirates_medium_helmet_2		UnchainedBelt	6	275	4.2	1	Helmet	HeavyArmor	Default	170	0	FALSE	rags rubber armor_plates	blunt 9 pierce 9 lacer 6 fire 0 cold 10 poison 0 shock 6 beam 0	TRUE															
posessed_light_helmet_1		Possessed SheduThousand	2	50	1.2	1	Helmet	LightArmor	Quasi	75	0	FALSE	human_rib	blunt 0 pierce 4 lacer 4 fire 4 cold 0 poison 0 shock 0 beam 0	TRUE															
posessed_medium_helmet_1		Possessed SheduThousand	5	100	2.7	1	Helmet	MediumArmor	Default	110	0	FALSE	rags rubber rusty_plates	blunt 5 pierce 7 lacer 4 fire 7 cold 6 poison 0 shock 0 beam 0	TRUE															
venus_hat_1		Venus	1	25	1	1	Helmet	Cloth	Quasi	55	0	FALSE	quasi_venus_rags	blunt 2 pierce 0 lacer 0 fire 0 cold 2 poison 2 shock 0 beam 0	FALSE															
venusXsi_light_helmet_1		XiomaraMasks	3	100	1.7	1	Helmet	LightArmor	Quasi	90	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 3 pierce 5 lacer 0 fire 0 cold 3 poison 4 shock 0 beam 0	TRUE															
venusXsi_light_helmet_2		XiomaraMasks	6	200	1.5	1	Helmet	LightArmor	Quasi	90	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 4 pierce 7 lacer 0 fire 0 cold 4 poison 4 shock 0 beam 0	TRUE															
venusXsi_light_helmet_3		XiomaraMasks	4	175	2.4	1	Helmet	MediumArmor	Quasi	100	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 5 pierce 8 lacer 0 fire 0 cold 5 poison 6 shock 0 beam 0	TRUE															
venusTez_heavy_helmet_1		Tezctlan	3	125	2.6	1	Helmet	MediumArmor	Quasi	100	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 5 pierce 0 lacer 7 fire 0 cold 5 poison 6 shock 0 beam 0	TRUE															
venusTez_heavy_helmet_2		Tezctlan	4	200	4.2	1	Helmet	HeavyArmor	Quasi	160	0	FALSE	venus_armor_plates	blunt 7 pierce 0 lacer 11 fire 0 cold 7 poison 7 shock 0 beam 0	TRUE															
venusTez_heavy_helmet_3		Tezctlan	6	275	4.3	1	Helmet	HeavyArmor	Quasi	170	0	FALSE	venus_armor_plates	blunt 7 pierce 0 lacer 12 fire 0 cold 7 poison 9 shock 0 beam 0	TRUE															
mercury_hat_1		Mercury	1	25	1	1	Helmet	Cloth	Quasi	55	0	FALSE	mercury_rags	blunt 0 pierce 0 lacer 0 fire 3 cold 3 poison 0 shock 0 beam 0	TRUE															
mercury_hat_2		Mercury	3	50	1.4	1	Helmet	Cloth	Quasi	70	0	FALSE	mercury_rags mercury_glass	blunt 0 pierce 0 lacer 2 fire 3 cold 3 poison 0 shock 2 beam 0	TRUE															
mercury_light_helmet_1		Mercury	2	75	1.9	1	Helmet	LightArmor	Quasi	90	0	FALSE	mercury_glass	blunt 0 pierce 0 lacer 0 fire 5 cold 5 poison 0 shock 0 beam 0	FALSE															
mercury_medium_helmet_1		Mercury	4	175	4	1	Helmet	MediumArmor	Quasi	125	0	FALSE	mercury_rags mercury_glass	blunt 0 pierce 0 lacer 8 fire 7 cold 7 poison 0 shock 7 beam 0	TRUE															
mercury_heavy_helmet_1		Mercury	5	225	5.9	1	Helmet	HeavyArmor	Quasi	190	0	FALSE	mercury_glass	blunt 0 pierce 0 lacer 11 fire 11 cold 11 poison 0 shock 0 beam 0	TRUE															
anc_reinforced_hat_1		AnCom	5	50	0.8	1	Helmet	Cloth	Default	60	0	FALSE	rags rusty_plates	blunt 3 pierce 2 lacer 2 fire 2 cold 2 poison 0 shock 0 beam 0	TRUE															
anc_medium_mask_1		AnCom	7	225	1.6	1	Helmet	LightArmor	Default	95	0	FALSE	armor_plates ceramite_plates	blunt 5 pierce 4 lacer 5 fire 3 cold 3 poison 0 shock 0 beam 5	FALSE															
anc_agent_mask_1		AnCom	3	100	1.3	1	Helmet	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 4 pierce 4 lacer 3 fire 3 cold 2 poison 0 shock 0 beam 0	FALSE															
anc_medium_helmet_1		AnCom	2	100	2.8	1	Helmet	MediumArmor	Default	100	0	FALSE	rags armor_plates	blunt 7 pierce 6 lacer 3 fire 0 cold 5 poison 0 shock 0 beam 0	TRUE															
sbn_cap_1		SBN	2	25	0.9	1	Helmet	Cloth	Default	55	0	FALSE	plastic	blunt 0 pierce 0 lacer 2 fire 0 cold 0 poison 2 shock 2 beam 2	TRUE															
sbn_light_helmet_1		SBN	4	175	3	1	Helmet	MediumArmor	Default	110	0	FALSE	rags armor_plates ceramite_plates	blunt 6 pierce 8 lacer 5 fire 0 cold 5 poison 0 shock 0 beam 0	TRUE															
sbn_medium_helmet_1		SBN	3	150	4.8	1	Helmet	HeavyArmor	Default	160	0	FALSE	plastic rusty_plates armor_plates	blunt 0 pierce 7 lacer 9 fire 0 cold 0 poison 0 shock 9 beam 7	TRUE															
sbn_heavy_helmet_1		SBN	8	350	4.6	1	Helmet	HeavyArmor	Default	185	0	FALSE	plastic armor_plates ceramite_plates	blunt 7 pierce 7 lacer 11 fire 0 cold 0 poison 8 shock 9 beam 9	TRUE															
rwa_cap_1		RealWare SheduThousand	1	25	0.9	1	Helmet	Cloth	Default	55	0	FALSE	rags	blunt 2 pierce 2 lacer 0 fire 2 cold 2 poison 0 shock 0 beam 0	TRUE															
rwa_light_helmet_1		RealWare SheduThousand	2	75	1.3	1	Helmet	LightArmor	Default	75	0	FALSE	plastic armor_plates	blunt 0 pierce 4 lacer 0 fire 3 cold 0 poison 0 shock 4 beam 0	TRUE															
rwa_light_helmet_2		RealWare SheduThousand	3	150	5.3	1	Helmet	HeavyArmor	Default	170	0	FALSE	rusty_plates armor_plates	blunt 4 pierce 11 lacer 8 fire 7 cold 0 poison 0 shock 7 beam 0	TRUE															
rwa_heavy_helmet_1		RealWare SheduThousand	7	325	5.4	1	Helmet	HeavyArmor	Default	195	0	FALSE	rubber rusty_plates ceramite_plates	blunt 10 pierce 11 lacer 10 fire 9 cold 0 poison 0 shock 8 beam 0	TRUE															
rwa_power_helmet_1		RealWare	10	625	4.8	1	Helmet	PowerArmor	Default	215	0	FALSE	rubber rusty_plates ceramite_plates	blunt 11 pierce 12 lacer 11 fire 9 cold 0 poison 0 shock 9 beam 0	TRUE															
ddr_gasmask_1		DaydreamChems	1	25	0.9	1	Helmet	Cloth	Default	55	0	FALSE	plastic	blunt 0 pierce 0 lacer 2 fire 0 cold 0 poison 3 shock 2 beam 0	FALSE															
ddr_chem_helmet_1		DaydreamChems	5	50	0.9	1	Helmet	Cloth	Default	65	0	FALSE	rags plastic rubber	blunt 3 pierce 0 lacer 3 fire 0 cold 2 poison 3 shock 2 beam 0	TRUE															
ddr_reinforced_chem_helmet_1		DaydreamChems	4	175	2.8	1	Helmet	MediumArmor	Default	105	0	FALSE	rags rusty_plates	blunt 6 pierce 0 lacer 8 fire 0 cold 6 poison 5 shock 0 beam 0	TRUE															
ddr_power_helmet_1		DaydreamChems	9	550	4.3	1	Helmet	PowerArmor	Default	200	0	FALSE	rags armor_plates ceramite_plates	blunt 11 pierce 7 lacer 10 fire 0 cold 7 poison 9 shock 0 beam 9	TRUE															
sun_power_helmet_1		Sunlight	10	625	5.1	1	Helmet	PowerArmor	Default	220	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 8 pierce 12 lacer 10 fire 11 cold 0 poison 6 shock 0 beam 12	TRUE															
fra_heavy_mask_1		FrancheComte	5	225	5	1	Helmet	HeavyArmor	Default	175	0	FALSE	armor_plates ceramite_plates	blunt 10 pierce 8 lacer 10 fire 0 cold 0 poison 0 shock 0 beam 8	FALSE															
dil_light_helmet_1		Dilthey	8	375	1.8	1	Helmet	LightArmor	Default	105	0	FALSE	rubber rusty_plates armor_plates	blunt 0 pierce 6 lacer 6 fire 4 cold 5 poison 0 shock 5 beam 0	TRUE															
chu_head_device_1		ChurchRevelation	1	25	1.3	1	Helmet	Cloth	Default	65	0	FALSE	plastic rubber	blunt 0 pierce 0 lacer 2 fire 0 cold 0 poison 0 shock 4 beam 0	FALSE															
chu_manager_mask_1		ChurchRevelation	2	75	1.4	1	Helmet	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 2 pierce 0 lacer 4 fire 0 cold 5 poison 0 shock 0 beam 0	TRUE															
chu_power_helmet_1		ChurchRevelation	8	500	4.4	1	Helmet	PowerArmor	Default	195	0	FALSE	rags rusty_plates ceramite_plates	blunt 11 pierce 9 lacer 12 fire 7 cold 7 poison 0 shock 0 beam 0	TRUE															
moon_light_helmet_1		Moon	1	75	2.5	1	Helmet	LightArmor	Quasi	95	0	FALSE	moon_armor_plates	blunt 0 pierce 3 lacer 0 fire 5 cold 0 poison 0 shock 5 beam 0	TRUE															
moon_medium_helmet_1		Moon	4	250	4.8	1	Helmet	MediumArmor	Quasi	135	0	FALSE	moon_armor_plates	blunt 0 pierce 8 lacer 8 fire 8 cold 0 poison 0 shock 8 beam 0	TRUE															
moon_heavy_helmet_1		Moon	2	125	4.5	1	Helmet	MediumArmor	Quasi	120	0	FALSE	moon_armor_plates	blunt 0 pierce 7 lacer 5 fire 7 cold 0 poison 0 shock 7 beam 0	TRUE															
moon_heavy_helmet_2		Moon	5	350	6.8	1	Helmet	HeavyArmor	Quasi	200	0	FALSE	moon_armor_plates	blunt 5 pierce 11 lacer 10 fire 10 cold 0 poison 0 shock 10 beam 0	TRUE															
ron_mask_1		Ron	1	100	4.9	1	Helmet	HeavyArmor	Quasi	150	0	FALSE		blunt 8 pierce 8 lacer 8 fire 0 cold 0 poison 0 shock 0 beam 0	FALSE															
spider_light_helmet_1		Venus	2	100	2.8	1	Helmet	MediumArmor	Quasi	100	0	FALSE	spider_chitin	blunt 6 pierce 3 lacer 3 fire 0 cold 0 poison 8 shock 0 beam 0	TRUE															
christmas_hat		none	100	30	0.2	1	Helmet	Cloth	Default	50	0	FALSE	rags	blunt 2 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0	TRUE															
#end																														
																														
#leggings																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ArmorClass	ArmorSubClass	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairItemIds	ResistSheet																
common_pants_1		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_pants_2		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_pants_3		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_pants_4		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_pants_5		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_hyber_pants_1		Common Civillian	4	75	1.6	1	Leggings	Cloth	Default	60	0	FALSE	rags plastic rubber	blunt 5 pierce 0 lacer 0 fire 0 cold 3 poison 5 shock 4 beam 0																
common_hyber_pants_2		Common Civillian	4	75	1.6	1	Leggings	Cloth	Default	60	0	FALSE	rags plastic rubber	blunt 5 pierce 0 lacer 0 fire 0 cold 3 poison 5 shock 4 beam 0																
common_sport_pants_1		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_sport_pants_2		Common Civillian	1	50	1.5	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0																
common_reinforced_pants_1		Common Civillian	2	50	1.6	1	Leggings	Cloth	Default	55	0	FALSE	rags	blunt 4 pierce 0 lacer 4 fire 0 cold 4 poison 0 shock 0 beam 0																
science_pants_1		Science Dilthey	1	50	1.7	1	Leggings	Cloth	Default	55	0	FALSE	plastic	blunt 4 pierce 0 lacer 0 fire 0 cold 0 poison 3 shock 4 beam 0																
science_pants_2		Science Dilthey	2	50	2.1	1	Leggings	Cloth	Default	55	0	FALSE	rags plastic	blunt 5 pierce 0 lacer 0 fire 0 cold 0 poison 5 shock 4 beam 0																
science_reinforced_pants_1		Science Dilthey	3	200	2.8	1	Leggings	LightArmor	Default	80	0	FALSE	plastic	blunt 5 pierce 0 lacer 6 fire 0 cold 0 poison 6 shock 8 beam 6																
science_chem_pants_1		Science Dilthey	5	100	1.8	1	Leggings	Cloth	Default	65	0	FALSE	plastic rubber	blunt 0 pierce 0 lacer 0 fire 5 cold 0 poison 5 shock 7 beam 0																
medical_pants_1		Medical DaydreamChems	1	50	1.3	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 4 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 4																
medical_chem_pants_1		Medical DaydreamChems	4	75	2	1	Leggings	Cloth	Default	65	0	FALSE	rags rubber	blunt 4 pierce 0 lacer 0 fire 4 cold 4 poison 0 shock 4 beam 5																
medical_medium_pants_1		Medical DaydreamChems	2	175	6	1	Leggings	MediumArmor	Default	105	0	FALSE	rags rubber armor_plates	blunt 8 pierce 11 lacer 0 fire 9 cold 8 poison 7 shock 0 beam 8																
medical_heavy_pants_1		Medical DaydreamChems	6	525	7.6	1	Leggings	HeavyArmor	Default	165	0	FALSE	rags rubber armor_plates	blunt 14 pierce 15 lacer 0 fire 14 cold 14 poison 11 shock 0 beam 17																
prison_pants_1		Prison UnchainedBelt	1	50	1.2	1	Leggings	Cloth	Default	45	0	FALSE	rags	blunt 3 pierce 4 lacer 0 fire 0 cold 3 poison 0 shock 0 beam 0																
prison_reinforced_pants_1		Prison UnchainedBelt	3	75	2.1	1	Leggings	Cloth	Default	65	0	FALSE	rags rusty_plates	blunt 5 pierce 0 lacer 5 fire 5 cold 4 poison 0 shock 0 beam 0																
prison_light_pants_1		Prison UnchainedBelt	2	150	2.5	1	Leggings	LightArmor	Default	75	0	FALSE	rags armor_plates	blunt 6 pierce 7 lacer 0 fire 6 cold 5 poison 0 shock 0 beam 0																
prison_medium_pants_1		Prison UnchainedBelt	4	325	5.3	1	Leggings	MediumArmor	Default	105	0	FALSE	rags rusty_plates armor_plates	blunt 8 pierce 12 lacer 10 fire 11 cold 9 poison 0 shock 0 beam 7																
prison_heavy_pants_1		Prison UnchainedBelt	5	450	8.3	1	Leggings	HeavyArmor	Default	165	0	FALSE	rubber rusty_plates armor_plates	blunt 9 pierce 15 lacer 13 fire 13 cold 15 poison 10 shock 0 beam 13																
military_pants_1		Military RealWare SheduThousand	1	50	1.4	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 5 pierce 4 lacer 0 fire 0 cold 0 poison 0 shock 0 beam 0																
military_pants_2		Military RealWare SheduThousand	3	75	2.1	1	Leggings	Cloth	Default	65	0	FALSE	rags armor_plates ceramite_plates	blunt 5 pierce 5 lacer 0 fire 0 cold 0 poison 0 shock 0 beam 4																
military_doc_pants_1		Military Medical	4	275	2.9	1	Leggings	LightArmor	Default	85	0	FALSE	plastic armor_plates	blunt 7 pierce 9 lacer 0 fire 0 cold 0 poison 10 shock 0 beam 0																
military_light_pants_1		Military RealWare Grasshopper	2	175	5.8	1	Leggings	MediumArmor	Default	100	0	FALSE	rags armor_plates	blunt 10 pierce 14 lacer 0 fire 0 cold 9 poison 0 shock 0 beam 8																
military_medium_pants_1		Military RealWare Grasshopper	4	325	6.4	1	Leggings	MediumArmor	Default	115	0	FALSE	plastic armor_plates	blunt 10 pierce 17 lacer 0 fire 10 cold 0 poison 0 shock 12 beam 0																
military_heavy_pants_1		Military RealWare Grasshopper	5	450	8.7	1	Leggings	HeavyArmor	Default	165	0	FALSE	plastic armor_plates ceramite_plates	blunt 15 pierce 22 lacer 13 fire 0 cold 0 poison 16 shock 0 beam 0																
military_power_pants_1		Military RealWare Grasshopper	8	1000	9	1	Leggings	PowerArmor	Default	200	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 16 pierce 24 lacer 24 fire 13 cold 9 poison 0 shock 0 beam 11																
laborer_pants_1		Worker Planetbridge	1	50	1.4	1	Leggings	Cloth	Default	50	0	FALSE	plastic	blunt 4 pierce 0 lacer 0 fire 0 cold 0 poison 0 shock 4 beam 0																
laborer_pants_2		Worker Planetbridge	3	75	1.6	1	Leggings	Cloth	Default	55	0	FALSE	rags plastic	blunt 5 pierce 0 lacer 0 fire 3 cold 0 poison 0 shock 5 beam 0																
laborer_pants_3		Worker Planetbridge	3	75	1.6	1	Leggings	Cloth	Default	55	0	FALSE	rags plastic	blunt 5 pierce 0 lacer 0 fire 3 cold 0 poison 0 shock 5 beam 0																
laborer_warm_pants_1		Worker Planetbridge Grasshopper	4	275	3	1	Leggings	LightArmor	Default	85	0	FALSE	rags rubber rusty_plates	blunt 8 pierce 0 lacer 5 fire 5 cold 9 poison 0 shock 7 beam 0																
laborer_medium_pants_1		Worker Planetbridge Grasshopper	2	175	5.5	1	Leggings	MediumArmor	Default	100	0	FALSE	rags plastic rubber	blunt 13 pierce 0 lacer 6 fire 0 cold 10 poison 0 shock 11 beam 0																
miner_pants_1		Miner Coreward	1	50	1.9	1	Leggings	Cloth	Default	55	0	FALSE	rags	blunt 5 pierce 0 lacer 0 fire 4 cold 3 poison 0 shock 0 beam 0																
miner_reinforced_pants_1		Miner Coreward	2	150	2.8	1	Leggings	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 9 pierce 0 lacer 5 fire 8 cold 0 poison 0 shock 0 beam 0																
miner_medium_pants_1		Miner Coreward	4	375	9.5	1	Leggings	HeavyArmor	Default	170	0	FALSE	rags rubber armor_plates	blunt 16 pierce 13 lacer 0 fire 16 cold 13 poison 9 shock 0 beam 14																
miner_power_pants_1		Miner Coreward	7	875	9.4	1	Leggings	PowerArmor	Default	200	0	FALSE	rubber armor_plates ceramite_plates	blunt 17 pierce 16 lacer 12 fire 17 cold 11 poison 17 shock 0 beam 16																
police_pants_1		FrancheComte	1	50	1.1	1	Leggings	Cloth	Default	45	0	FALSE	rags	blunt 4 pierce 0 lacer 4 fire 0 cold 2 poison 0 shock 0 beam 0																
police_pants_2		FrancheComte	1	50	1.1	1	Leggings	Cloth	Default	45	0	FALSE	rags	blunt 4 pierce 0 lacer 4 fire 0 cold 2 poison 0 shock 0 beam 0																
police_medium_pants_1		FrancheComte	3	250	5.3	1	Leggings	MediumArmor	Default	100	0	FALSE	rags rusty_plates armor_plates	blunt 12 pierce 13 lacer 9 fire 10 cold 0 poison 0 shock 0 beam 0																
police_heavy_pants_1		FrancheComte	6	450	6.3	1	Leggings	MediumArmor	Default	120	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 13 pierce 15 lacer 11 fire 11 cold 0 poison 0 shock 12 beam 0																
civ_pants_1		CResistance	1	50	1.3	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 3 pierce 0 lacer 0 fire 4 cold 3 poison 2 shock 0 beam 0																
civ_pants_2		CResistance	5	100	2.4	1	Leggings	Cloth	Default	70	0	FALSE	rags rubber rusty_plates	blunt 6 pierce 4 lacer 4 fire 7 cold 0 poison 4 shock 0 beam 0																
civ_pants_3		CResistance	2	150	2.7	1	Leggings	LightArmor	Default	80	0	FALSE	rags rusty_plates	blunt 5 pierce 0 lacer 6 fire 7 cold 5 poison 0 shock 0 beam 5																
civ_pants_4		CResistance	1	50	1.3	1	Leggings	Cloth	Default	50	0	FALSE	rags	blunt 3 pierce 0 lacer 0 fire 4 cold 3 poison 2 shock 0 beam 0																
civ_medium_pants_1		CResistance	3	250	4.9	1	Leggings	MediumArmor	Default	100	0	FALSE	rusty_plates armor_plates	blunt 0 pierce 12 lacer 10 fire 10 cold 0 poison 0 shock 0 beam 11																
civ_medium_pants_2		CResistance	4	375	9.6	1	Leggings	HeavyArmor	Default	170	0	FALSE	armor_plates	blunt 10 pierce 16 lacer 13 fire 16 cold 0 poison 0 shock 0 beam 19																
civ_heavy_pants_1		CResistance	8	700	10.1	1	Leggings	HeavyArmor	Default	195	0	FALSE	rusty_plates armor_plates ceramite_plates	blunt 19 pierce 19 lacer 14 fire 21 cold 0 poison 0 shock 0 beam 21																
pirates_pants_1		UnchainedBelt	1	50	0.9	1	Leggings	Cloth	Default	40	0	FALSE	rags	blunt 4 pierce 0 lacer 0 fire 0 cold 3 poison 0 shock 0 beam 0																
pirates_reinforced_pants_1		UnchainedBelt	2	150	2.7	1	Leggings	LightArmor	Default	80	0	FALSE	plastic armor_plates	blunt 0 pierce 8 lacer 6 fire 0 cold 0 poison 0 shock 7 beam 0																
pirates_reinforced_pants_2		UnchainedBelt	4	275	2.9	1	Leggings	LightArmor	Default	85	0	FALSE	rags armor_plates	blunt 8 pierce 10 lacer 0 fire 0 cold 7 poison 0 shock 0 beam 0																
pirates_light_pants_1		UnchainedBelt	6	400	2.9	1	Leggings	LightArmor	Default	90	0	FALSE	rags rusty_plates	blunt 7 pierce 5 lacer 11 fire 10 cold 0 poison 0 shock 0 beam 0																
pirates_medium_pants_1		UnchainedBelt	3	250	5.4	1	Leggings	MediumArmor	Default	100	0	FALSE	plastic rusty_plates armor_plates	blunt 0 pierce 13 lacer 13 fire 0 cold 0 poison 12 shock 0 beam 0																
pirates_medium_pants_2		UnchainedBelt	6	525	8.4	1	Leggings	HeavyArmor	Default	170	0	FALSE	rags rubber armor_plates	blunt 18 pierce 17 lacer 11 fire 0 cold 20 poison 0 shock 12 beam 0																
posessed_medium_pants_1		Possessed SheduThousand	5	175	5.4	1	Leggings	MediumArmor	Default	110	0	FALSE	rags rubber rusty_plates	blunt 10 pierce 13 lacer 8 fire 13 cold 12 poison 0 shock 0 beam 0																
venus_pants_1		Venus	1	50	1.9	1	Leggings	Cloth	Quasi	55	0	FALSE	quasi_venus_rags	blunt 3 pierce 0 lacer 0 fire 0 cold 4 poison 4 shock 0 beam 0																
venusXsi_pants_1		XiomaraMasks	3	200	3.4	1	Leggings	LightArmor	Quasi	90	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 6 pierce 10 lacer 0 fire 0 cold 6 poison 7 shock 0 beam 0																
venusTez_heavy_pants_1		Tezctlan	3	250	5.1	1	Leggings	MediumArmor	Quasi	100	0	FALSE	venus_armor_plates quasi_venus_rags	blunt 9 pierce 0 lacer 14 fire 0 cold 9 poison 11 shock 0 beam 0																
venusTez_heavy_pants_2		Tezctlan	4	375	8.4	1	Leggings	HeavyArmor	Quasi	160	0	FALSE	venus_armor_plates	blunt 13 pierce 0 lacer 22 fire 0 cold 13 poison 14 shock 0 beam 0																
